"x","y","L1","L2","L3"
287701.845231352,8664201.58554286,54,31,33
287701.905085304,8664201.58554286,57,25,37
287701.964939256,8664201.58554286,57,30,27
287702.024793207,8664201.58554286,57,30,27
287702.084647159,8664201.58554286,54,32,25
287702.144501111,8664201.58554286,50,31,31
287702.204355062,8664201.58554286,62,26,32
287702.264209014,8664201.58554286,66,28,40
287702.324062965,8664201.58554286,75,29,48
287702.383916917,8664201.58554286,90,26,49
287702.443770869,8664201.58554286,109,22,50
287702.50362482,8664201.58554286,123,18,60
287702.563478772,8664201.58554286,125,21,54
287702.623332724,8664201.58554286,127,21,50
287702.683186675,8664201.58554286,120,20,59
287702.743040627,8664201.58554286,117,21,55
287702.802894578,8664201.58554286,109,21,58
287702.86274853,8664201.58554286,107,15,63
287702.922602482,8664201.58554286,94,24,42
287702.982456433,8664201.58554286,98,15,38
287703.042310385,8664201.58554286,77,19,32
287703.102164337,8664201.58554286,50,27,32
287703.162018288,8664201.58554286,57,25,26
287703.22187224,8664201.58554286,59,20,41
287703.281726191,8664201.58554286,78,15,38
287703.341580143,8664201.58554286,88,14,49
287703.401434095,8664201.58554286,95,19,51
287703.461288046,8664201.58554286,107,18,49
287703.521141998,8664201.58554286,104,21,57
287703.58099595,8664201.58554286,106,20,58
287703.640849901,8664201.58554286,109,23,53
287703.700703853,8664201.58554286,113,21,50
287703.760557804,8664201.58554286,114,19,54
287703.820411756,8664201.58554286,114,21,52
287703.880265708,8664201.58554286,115,21,52
287703.940119659,8664201.58554286,118,18,54
287703.999973611,8664201.58554286,103,17,55
287704.059827563,8664201.58554286,83,23,38
287704.119681514,8664201.58554286,77,18,35
287704.179535466,8664201.58554286,63,24,28
287704.239389417,8664201.58554286,67,22,24
287704.299243369,8664201.58554286,67,22,24
287704.359097321,8664201.58554286,63,27,23
287704.418951272,8664201.58554286,57,33,24
287704.478805224,8664201.58554286,58,31,26
287704.538659176,8664201.58554286,51,26,37
287704.598513127,8664201.58554286,46,25,43
287704.658367079,8664201.58554286,54,22,40
287704.71822103,8664201.58554286,58,27,32
287704.778074982,8664201.58554286,55,34,29
287704.837928934,8664201.58554286,54,37,28
287704.897782885,8664201.58554286,55,38,30
287704.957636837,8664201.58554286,56,33,45
287705.017490788,8664201.58554286,49,43,29
287705.07734474,8664201.58554286,42,41,34
287705.137198692,8664201.58554286,54,34,34
287705.197052643,8664201.58554286,66,30,29
287705.256906595,8664201.58554286,63,29,31
287705.316760547,8664201.58554286,56,36,28
287705.376614498,8664201.58554286,56,38,33
287705.43646845,8664201.58554286,60,39,32
287705.496322401,8664201.58554286,63,38,36
287705.556176353,8664201.58554286,66,33,45
287705.616030305,8664201.58554286,66,34,47
287705.675884256,8664201.58554286,58,46,43
287705.735738208,8664201.58554286,60,52,46
287705.795592159,8664201.58554286,72,47,51
287697.835016594,8664201.52568891,46,28,39
287697.894870545,8664201.52568891,45,27,43
287697.954724497,8664201.52568891,50,33,26
287698.014578449,8664201.52568891,40,40,30
287698.0744324,8664201.52568891,39,44,31
287698.134286352,8664201.52568891,43,44,31
287698.194140304,8664201.52568891,39,45,33
287698.253994255,8664201.52568891,42,37,37
287698.313848207,8664201.52568891,43,34,31
287698.373702158,8664201.52568891,39,32,32
287698.43355611,8664201.52568891,47,24,38
287698.493410062,8664201.52568891,43,29,36
287698.553264013,8664201.52568891,41,35,31
287698.613117965,8664201.52568891,47,28,32
287698.672971917,8664201.52568891,50,23,31
287698.732825868,8664201.52568891,46,30,25
287698.79267982,8664201.52568891,46,30,25
287698.852533771,8664201.52568891,40,33,29
287698.912387723,8664201.52568891,44,30,27
287698.972241675,8664201.52568891,55,23,33
287699.032095626,8664201.52568891,66,22,29
287699.091949578,8664201.52568891,59,26,29
287699.15180353,8664201.52568891,52,27,31
287699.211657481,8664201.52568891,51,24,35
287699.271511433,8664201.52568891,48,29,32
287699.331365384,8664201.52568891,42,35,31
287699.391219336,8664201.52568891,41,32,34
287699.451073288,8664201.52568891,44,27,40
287699.510927239,8664201.52568891,46,31,33
287699.570781191,8664201.52568891,44,35,27
287699.630635143,8664201.52568891,45,33,28
287699.690489094,8664201.52568891,43,31,31
287699.750343046,8664201.52568891,43,30,28
287699.810196997,8664201.52568891,45,29,25
287699.870050949,8664201.52568891,46,27,28
287699.929904901,8664201.52568891,47,28,28
287699.989758852,8664201.52568891,47,29,26
287700.049612804,8664201.52568891,51,27,28
287700.109466756,8664201.52568891,53,29,27
287700.169320707,8664201.52568891,53,32,28
287700.229174659,8664201.52568891,57,22,45
287700.28902861,8664201.52568891,57,22,45
287700.348882562,8664201.52568891,57,21,43
287700.408736514,8664201.52568891,52,28,37
287700.468590465,8664201.52568891,46,31,38
287700.528444417,8664201.52568891,44,31,36
287700.588298369,8664201.52568891,46,31,34
287700.64815232,8664201.52568891,47,33,31
287700.708006272,8664201.52568891,49,34,27
287700.767860223,8664201.52568891,53,31,29
287700.827714175,8664201.52568891,52,29,33
287700.887568127,8664201.52568891,53,22,43
287700.947422078,8664201.52568891,52,25,25
287701.00727603,8664201.52568891,49,26,32
287701.067129981,8664201.52568891,46,30,28
287701.126983933,8664201.52568891,48,28,28
287701.186837885,8664201.52568891,50,23,34
287701.246691836,8664201.52568891,51,21,38
287701.306545788,8664201.52568891,52,22,38
287701.36639974,8664201.52568891,49,31,33
287701.426253691,8664201.52568891,47,39,28
287701.486107643,8664201.52568891,65,36,28
287701.545961594,8664201.52568891,69,35,30
287701.605815546,8664201.52568891,74,35,32
287701.665669498,8664201.52568891,65,39,38
287701.725523449,8664201.52568891,65,35,38
287701.785377401,8664201.52568891,57,34,41
287701.845231352,8664201.52568891,50,33,39
287701.905085304,8664201.52568891,56,30,30
287701.964939256,8664201.52568891,56,31,30
287702.024793207,8664201.52568891,56,31,30
287702.084647159,8664201.52568891,57,27,34
287702.144501111,8664201.52568891,53,30,35
287702.204355062,8664201.52568891,64,30,30
287702.264209014,8664201.52568891,72,26,45
287702.324062965,8664201.52568891,85,23,52
287702.383916917,8664201.52568891,98,20,63
287702.443770869,8664201.52568891,107,24,59
287702.50362482,8664201.52568891,123,23,48
287702.563478772,8664201.52568891,128,23,47
287702.623332724,8664201.52568891,134,19,49
287702.683186675,8664201.52568891,126,19,56
287702.743040627,8664201.52568891,122,21,54
287702.802894578,8664201.52568891,117,22,52
287702.86274853,8664201.52568891,118,12,60
287702.922602482,8664201.52568891,107,14,50
287702.982456433,8664201.52568891,86,17,42
287703.042310385,8664201.52568891,72,18,33
287703.102164337,8664201.52568891,47,27,34
287703.162018288,8664201.52568891,50,26,37
287703.22187224,8664201.52568891,53,23,41
287703.281726191,8664201.52568891,67,20,38
287703.341580143,8664201.52568891,73,20,50
287703.401434095,8664201.52568891,88,25,42
287703.461288046,8664201.52568891,105,15,59
287703.521141998,8664201.52568891,107,14,61
287703.58099595,8664201.52568891,112,14,56
287703.640849901,8664201.52568891,113,13,59
287703.700703853,8664201.52568891,112,16,56
287703.760557804,8664201.52568891,113,19,52
287703.820411756,8664201.52568891,116,20,48
287703.880265708,8664201.52568891,122,17,49
287703.940119659,8664201.52568891,132,12,47
287703.999973611,8664201.52568891,97,20,42
287704.059827563,8664201.52568891,80,24,30
287704.119681514,8664201.52568891,71,20,33
287704.179535466,8664201.52568891,58,25,27
287704.239389417,8664201.52568891,61,19,32
287704.299243369,8664201.52568891,61,19,32
287704.359097321,8664201.52568891,57,26,29
287704.418951272,8664201.52568891,53,31,28
287704.478805224,8664201.52568891,49,32,32
287704.538659176,8664201.52568891,46,31,37
287704.598513127,8664201.52568891,46,31,34
287704.658367079,8664201.52568891,57,27,29
287704.71822103,8664201.52568891,62,29,25
287704.778074982,8664201.52568891,60,34,24
287704.837928934,8664201.52568891,60,35,25
287704.897782885,8664201.52568891,61,36,27
287704.957636837,8664201.52568891,62,37,26
287705.017490788,8664201.52568891,50,37,40
287705.07734474,8664201.52568891,44,35,44
287705.137198692,8664201.52568891,53,35,29
287705.197052643,8664201.52568891,59,32,31
287705.256906595,8664201.52568891,57,31,31
287705.316760547,8664201.52568891,53,36,29
287705.376614498,8664201.52568891,59,34,34
287705.43646845,8664201.52568891,63,33,39
287705.496322401,8664201.52568891,63,36,40
287705.556176353,8664201.52568891,66,36,38
287705.616030305,8664201.52568891,65,37,38
287705.675884256,8664201.52568891,57,44,47
287705.735738208,8664201.52568891,60,49,47
287705.795592159,8664201.52568891,70,51,41
287697.835016594,8664201.46583496,48,33,30
287697.894870545,8664201.46583496,50,33,31
287697.954724497,8664201.46583496,53,32,28
287698.014578449,8664201.46583496,54,30,35
287698.0744324,8664201.46583496,47,37,37
287698.134286352,8664201.46583496,48,44,37
287698.194140304,8664201.46583496,56,37,43
287698.253994255,8664201.46583496,49,40,39
287698.313848207,8664201.46583496,45,39,36
287698.373702158,8664201.46583496,43,38,34
287698.43355611,8664201.46583496,47,31,35
287698.493410062,8664201.46583496,53,27,28
287698.553264013,8664201.46583496,50,31,26
287698.613117965,8664201.46583496,46,36,23
287698.672971917,8664201.46583496,50,30,26
287698.732825868,8664201.46583496,49,25,29
287698.79267982,8664201.46583496,43,31,24
287698.852533771,8664201.46583496,43,31,24
287698.912387723,8664201.46583496,46,27,32
287698.972241675,8664201.46583496,44,30,27
287699.032095626,8664201.46583496,66,22,29
287699.091949578,8664201.46583496,59,26,29
287699.15180353,8664201.46583496,52,27,31
287699.211657481,8664201.46583496,48,28,33
287699.271511433,8664201.46583496,41,33,32
287699.331365384,8664201.46583496,37,33,42
287699.391219336,8664201.46583496,40,30,41
287699.451073288,8664201.46583496,50,25,41
287699.510927239,8664201.46583496,51,26,37
287699.570781191,8664201.46583496,50,28,33
287699.630635143,8664201.46583496,51,29,29
287699.690489094,8664201.46583496,53,27,31
287699.750343046,8664201.46583496,56,26,28
287699.810196997,8664201.46583496,51,27,27
287699.870050949,8664201.46583496,47,29,25
287699.929904901,8664201.46583496,43,33,24
287699.989758852,8664201.46583496,42,32,25
287700.049612804,8664201.46583496,47,29,23
287700.109466756,8664201.46583496,48,31,25
287700.169320707,8664201.46583496,49,32,27
287700.229174659,8664201.46583496,54,30,27
287700.28902861,8664201.46583496,54,30,27
287700.348882562,8664201.46583496,53,29,30
287700.408736514,8664201.46583496,51,30,33
287700.468590465,8664201.46583496,49,29,38
287700.528444417,8664201.46583496,48,29,38
287700.588298369,8664201.46583496,48,30,36
287700.64815232,8664201.46583496,48,32,34
287700.708006272,8664201.46583496,47,35,30
287700.767860223,8664201.46583496,50,34,29
287700.827714175,8664201.46583496,45,34,35
287700.887568127,8664201.46583496,46,25,44
287700.947422078,8664201.46583496,48,30,22
287701.00727603,8664201.46583496,51,28,24
287701.067129981,8664201.46583496,48,28,29
287701.126983933,8664201.46583496,47,27,28
287701.186837885,8664201.46583496,53,25,27
287701.246691836,8664201.46583496,58,25,26
287701.306545788,8664201.46583496,56,27,27
287701.36639974,8664201.46583496,52,34,28
287701.426253691,8664201.46583496,56,38,27
287701.486107643,8664201.46583496,85,24,46
287701.545961594,8664201.46583496,88,26,48
287701.605815546,8664201.46583496,92,24,53
287701.665669498,8664201.46583496,85,32,46
287701.725523449,8664201.46583496,85,28,44
287701.785377401,8664201.46583496,76,29,41
287701.845231352,8664201.46583496,68,29,39
287701.905085304,8664201.46583496,64,30,28
287701.964939256,8664201.46583496,54,32,32
287702.024793207,8664201.46583496,54,32,32
287702.084647159,8664201.46583496,58,28,33
287702.144501111,8664201.46583496,59,29,34
287702.204355062,8664201.46583496,72,26,32
287702.264209014,8664201.46583496,79,23,48
287702.324062965,8664201.46583496,93,21,55
287702.383916917,8664201.46583496,109,17,61
287702.443770869,8664201.46583496,113,25,50
287702.50362482,8664201.46583496,114,25,53
287702.563478772,8664201.46583496,118,25,51
287702.623332724,8664201.46583496,123,18,63
287702.683186675,8664201.46583496,118,21,61
287702.743040627,8664201.46583496,114,22,60
287702.802894578,8664201.46583496,110,24,58
287702.86274853,8664201.46583496,113,13,63
287702.922602482,8664201.46583496,99,16,51
287702.982456433,8664201.46583496,74,22,40
287703.042310385,8664201.46583496,65,20,32
287703.102164337,8664201.46583496,46,27,33
287703.162018288,8664201.46583496,49,28,28
287703.22187224,8664201.46583496,52,25,35
287703.281726191,8664201.46583496,59,21,39
287703.341580143,8664201.46583496,63,23,41
287703.401434095,8664201.46583496,88,20,37
287703.461288046,8664201.46583496,94,16,43
287703.521141998,8664201.46583496,97,21,46
287703.58099595,8664201.46583496,108,11,58
287703.640849901,8664201.46583496,116,6,61
287703.700703853,8664201.46583496,117,10,60
287703.760557804,8664201.46583496,113,20,51
287703.820411756,8664201.46583496,114,20,46
287703.880265708,8664201.46583496,115,17,50
287703.940119659,8664201.46583496,119,10,54
287703.999973611,8664201.46583496,98,16,31
287704.059827563,8664201.46583496,79,21,29
287704.119681514,8664201.46583496,65,24,29
287704.179535466,8664201.46583496,49,28,32
287704.239389417,8664201.46583496,49,25,37
287704.299243369,8664201.46583496,49,25,37
287704.359097321,8664201.46583496,46,32,29
287704.418951272,8664201.46583496,45,36,29
287704.478805224,8664201.46583496,46,36,35
287704.538659176,8664201.46583496,42,37,35
287704.598513127,8664201.46583496,44,32,38
287704.658367079,8664201.46583496,53,26,37
287704.71822103,8664201.46583496,55,30,32
287704.778074982,8664201.46583496,55,34,31
287704.837928934,8664201.46583496,58,32,32
287704.897782885,8664201.46583496,61,30,36
287704.957636837,8664201.46583496,62,31,40
287705.017490788,8664201.46583496,52,40,34
287705.07734474,8664201.46583496,46,37,39
287705.137198692,8664201.46583496,51,38,25
287705.197052643,8664201.46583496,53,37,25
287705.256906595,8664201.46583496,52,35,26
287705.316760547,8664201.46583496,49,35,34
287705.376614498,8664201.46583496,58,35,32
287705.43646845,8664201.46583496,65,33,38
287705.496322401,8664201.46583496,61,39,36
287705.556176353,8664201.46583496,64,38,35
287705.616030305,8664201.46583496,64,37,40
287705.675884256,8664201.46583496,58,41,50
287705.735738208,8664201.46583496,65,46,44
287705.795592159,8664201.46583496,73,46,48
287697.835016594,8664201.40598102,47,33,34
287697.894870545,8664201.40598102,51,32,31
287697.954724497,8664201.40598102,53,33,29
287698.014578449,8664201.40598102,57,28,38
287698.0744324,8664201.40598102,55,37,39
287698.134286352,8664201.40598102,55,45,38
287698.194140304,8664201.40598102,66,43,36
287698.253994255,8664201.40598102,50,48,40
287698.313848207,8664201.40598102,46,42,41
287698.373702158,8664201.40598102,47,35,39
287698.43355611,8664201.40598102,42,32,40
287698.493410062,8664201.40598102,47,31,26
287698.553264013,8664201.40598102,44,32,31
287698.613117965,8664201.40598102,43,34,32
287698.672971917,8664201.40598102,46,27,37
287698.732825868,8664201.40598102,50,28,23
287698.79267982,8664201.40598102,48,30,23
287698.852533771,8664201.40598102,48,30,23
287698.912387723,8664201.40598102,46,27,32
287698.972241675,8664201.40598102,44,31,27
287699.032095626,8664201.40598102,51,29,28
287699.091949578,8664201.40598102,57,22,37
287699.15180353,8664201.40598102,55,25,33
287699.211657481,8664201.40598102,51,29,30
287699.271511433,8664201.40598102,47,31,32
287699.331365384,8664201.40598102,41,35,30
287699.391219336,8664201.40598102,41,36,34
287699.451073288,8664201.40598102,58,28,28
287699.510927239,8664201.40598102,55,29,29
287699.570781191,8664201.40598102,54,30,30
287699.630635143,8664201.40598102,52,31,30
287699.690489094,8664201.40598102,51,33,29
287699.750343046,8664201.40598102,56,33,27
287699.810196997,8664201.40598102,59,34,29
287699.870050949,8664201.40598102,43,39,37
287699.929904901,8664201.40598102,37,39,49
287699.989758852,8664201.40598102,47,32,31
287700.049612804,8664201.40598102,47,27,33
287700.109466756,8664201.40598102,51,23,32
287700.169320707,8664201.40598102,50,28,26
287700.229174659,8664201.40598102,51,31,24
287700.28902861,8664201.40598102,51,31,24
287700.348882562,8664201.40598102,53,31,25
287700.408736514,8664201.40598102,51,32,27
287700.468590465,8664201.40598102,53,29,29
287700.528444417,8664201.40598102,53,28,32
287700.588298369,8664201.40598102,55,27,32
287700.64815232,8664201.40598102,54,27,33
287700.708006272,8664201.40598102,49,32,32
287700.767860223,8664201.40598102,51,32,28
287700.827714175,8664201.40598102,46,34,26
287700.887568127,8664201.40598102,42,33,25
287700.947422078,8664201.40598102,50,28,29
287701.00727603,8664201.40598102,53,26,28
287701.067129981,8664201.40598102,51,24,33
287701.126983933,8664201.40598102,48,25,33
287701.186837885,8664201.40598102,53,25,30
287701.246691836,8664201.40598102,57,28,26
287701.306545788,8664201.40598102,65,25,33
287701.36639974,8664201.40598102,70,20,50
287701.426253691,8664201.40598102,77,23,48
287701.486107643,8664201.40598102,106,20,51
287701.545961594,8664201.40598102,109,20,53
287701.605815546,8664201.40598102,114,21,50
287701.665669498,8664201.40598102,105,26,52
287701.725523449,8664201.40598102,105,24,49
287701.785377401,8664201.40598102,93,24,49
287701.845231352,8664201.40598102,85,24,43
287701.905085304,8664201.40598102,72,30,27
287701.964939256,8664201.40598102,69,25,41
287702.024793207,8664201.40598102,69,25,41
287702.084647159,8664201.40598102,65,24,40
287702.144501111,8664201.40598102,56,29,37
287702.204355062,8664201.40598102,75,22,37
287702.264209014,8664201.40598102,84,20,52
287702.324062965,8664201.40598102,95,22,54
287702.383916917,8664201.40598102,107,18,64
287702.443770869,8664201.40598102,107,27,49
287702.50362482,8664201.40598102,108,22,59
287702.563478772,8664201.40598102,113,21,59
287702.623332724,8664201.40598102,119,20,55
287702.683186675,8664201.40598102,115,22,53
287702.743040627,8664201.40598102,113,22,53
287702.802894578,8664201.40598102,109,23,54
287702.86274853,8664201.40598102,111,13,62
287702.922602482,8664201.40598102,91,18,53
287702.982456433,8664201.40598102,74,23,35
287703.042310385,8664201.40598102,66,19,32
287703.102164337,8664201.40598102,48,25,33
287703.162018288,8664201.40598102,49,26,31
287703.22187224,8664201.40598102,50,29,23
287703.281726191,8664201.40598102,52,23,37
287703.341580143,8664201.40598102,55,23,39
287703.401434095,8664201.40598102,78,17,39
287703.461288046,8664201.40598102,76,18,43
287703.521141998,8664201.40598102,87,19,47
287703.58099595,8664201.40598102,104,15,46
287703.640849901,8664201.40598102,112,14,47
287703.700703853,8664201.40598102,122,12,47
287703.760557804,8664201.40598102,115,15,52
287703.820411756,8664201.40598102,113,14,52
287703.880265708,8664201.40598102,109,15,53
287703.940119659,8664201.40598102,112,11,45
287703.999973611,8664201.40598102,87,8,39
287704.059827563,8664201.40598102,66,21,32
287704.119681514,8664201.40598102,53,27,34
287704.179535466,8664201.40598102,43,30,36
287704.239389417,8664201.40598102,46,31,33
287704.299243369,8664201.40598102,46,31,33
287704.359097321,8664201.40598102,47,35,27
287704.418951272,8664201.40598102,45,37,32
287704.478805224,8664201.40598102,48,35,32
287704.538659176,8664201.40598102,46,38,27
287704.598513127,8664201.40598102,48,35,28
287704.658367079,8664201.40598102,51,31,30
287704.71822103,8664201.40598102,49,35,28
287704.778074982,8664201.40598102,50,39,26
287704.837928934,8664201.40598102,53,37,32
287704.897782885,8664201.40598102,56,36,38
287704.957636837,8664201.40598102,61,36,34
287705.017490788,8664201.40598102,55,39,35
287705.07734474,8664201.40598102,48,39,34
287705.137198692,8664201.40598102,52,35,35
287705.197052643,8664201.40598102,53,33,35
287705.256906595,8664201.40598102,54,30,38
287705.316760547,8664201.40598102,52,33,38
287705.376614498,8664201.40598102,58,32,39
287705.43646845,8664201.40598102,63,34,39
287705.496322401,8664201.40598102,59,43,32
287705.556176353,8664201.40598102,62,40,37
287705.616030305,8664201.40598102,64,36,42
287705.675884256,8664201.40598102,59,45,41
287705.735738208,8664201.40598102,66,50,37
287705.795592159,8664201.40598102,77,49,37
287697.835016594,8664201.34612707,50,33,29
287697.894870545,8664201.34612707,49,33,32
287697.954724497,8664201.34612707,48,35,31
287698.014578449,8664201.34612707,58,29,38
287698.0744324,8664201.34612707,56,36,48
287698.134286352,8664201.34612707,55,49,42
287698.194140304,8664201.34612707,64,49,42
287698.253994255,8664201.34612707,46,60,37
287698.313848207,8664201.34612707,45,45,45
287698.373702158,8664201.34612707,46,34,45
287698.43355611,8664201.34612707,38,34,41
287698.493410062,8664201.34612707,44,32,25
287698.553264013,8664201.34612707,42,33,27
287698.613117965,8664201.34612707,43,33,30
287698.672971917,8664201.34612707,46,28,33
287698.732825868,8664201.34612707,50,28,23
287698.79267982,8664201.34612707,48,30,23
287698.852533771,8664201.34612707,48,30,23
287698.912387723,8664201.34612707,48,28,31
287698.972241675,8664201.34612707,46,30,29
287699.032095626,8664201.34612707,49,30,25
287699.091949578,8664201.34612707,52,28,28
287699.15180353,8664201.34612707,51,27,33
287699.211657481,8664201.34612707,50,28,32
287699.271511433,8664201.34612707,47,30,32
287699.331365384,8664201.34612707,46,33,26
287699.391219336,8664201.34612707,52,29,29
287699.451073288,8664201.34612707,57,21,42
287699.510927239,8664201.34612707,53,29,36
287699.570781191,8664201.34612707,52,32,32
287699.630635143,8664201.34612707,54,31,35
287699.690489094,8664201.34612707,53,33,37
287699.750343046,8664201.34612707,58,33,38
287699.810196997,8664201.34612707,58,41,35
287699.870050949,8664201.34612707,38,56,35
287699.929904901,8664201.34612707,40,44,45
287699.989758852,8664201.34612707,49,33,36
287700.049612804,8664201.34612707,50,30,33
287700.109466756,8664201.34612707,51,26,31
287700.169320707,8664201.34612707,47,32,24
287700.229174659,8664201.34612707,49,36,17
287700.28902861,8664201.34612707,49,36,17
287700.348882562,8664201.34612707,52,33,21
287700.408736514,8664201.34612707,52,30,27
287700.468590465,8664201.34612707,63,24,28
287700.528444417,8664201.34612707,62,24,31
287700.588298369,8664201.34612707,61,23,34
287700.64815232,8664201.34612707,58,23,35
287700.708006272,8664201.34612707,52,27,36
287700.767860223,8664201.34612707,52,28,37
287700.827714175,8664201.34612707,57,23,41
287700.887568127,8664201.34612707,54,27,28
287700.947422078,8664201.34612707,54,30,27
287701.00727603,8664201.34612707,55,27,27
287701.067129981,8664201.34612707,55,25,31
287701.126983933,8664201.34612707,51,24,36
287701.186837885,8664201.34612707,49,26,32
287701.246691836,8664201.34612707,55,24,33
287701.306545788,8664201.34612707,58,26,33
287701.36639974,8664201.34612707,75,20,39
287701.426253691,8664201.34612707,87,19,49
287701.486107643,8664201.34612707,97,28,51
287701.545961594,8664201.34612707,107,21,60
287701.605815546,8664201.34612707,106,22,60
287701.665669498,8664201.34612707,105,26,57
287701.725523449,8664201.34612707,105,32,48
287701.785377401,8664201.34612707,113,16,70
287701.845231352,8664201.34612707,104,24,49
287701.905085304,8664201.34612707,96,21,48
287701.964939256,8664201.34612707,97,23,39
287702.024793207,8664201.34612707,85,22,37
287702.084647159,8664201.34612707,85,22,37
287702.144501111,8664201.34612707,74,18,43
287702.204355062,8664201.34612707,57,28,37
287702.264209014,8664201.34612707,78,19,41
287702.324062965,8664201.34612707,98,20,54
287702.383916917,8664201.34612707,111,21,50
287702.443770869,8664201.34612707,104,22,59
287702.50362482,8664201.34612707,107,19,63
287702.563478772,8664201.34612707,113,17,59
287702.623332724,8664201.34612707,119,17,54
287702.683186675,8664201.34612707,116,18,54
287702.743040627,8664201.34612707,114,20,52
287702.802894578,8664201.34612707,109,19,59
287702.86274853,8664201.34612707,111,12,61
287702.922602482,8664201.34612707,90,20,49
287702.982456433,8664201.34612707,76,21,32
287703.042310385,8664201.34612707,67,19,31
287703.102164337,8664201.34612707,49,28,26
287703.162018288,8664201.34612707,45,28,31
287703.22187224,8664201.34612707,45,29,26
287703.281726191,8664201.34612707,47,23,37
287703.341580143,8664201.34612707,46,23,40
287703.401434095,8664201.34612707,65,17,39
287703.461288046,8664201.34612707,75,20,28
287703.521141998,8664201.34612707,81,17,45
287703.58099595,8664201.34612707,90,19,42
287703.640849901,8664201.34612707,95,22,45
287703.700703853,8664201.34612707,105,15,54
287703.760557804,8664201.34612707,106,18,47
287703.820411756,8664201.34612707,109,16,44
287703.880265708,8664201.34612707,99,21,38
287703.940119659,8664201.34612707,98,13,38
287703.999973611,8664201.34612707,67,25,23
287704.059827563,8664201.34612707,48,31,26
287704.119681514,8664201.34612707,45,33,25
287704.179535466,8664201.34612707,41,33,28
287704.239389417,8664201.34612707,48,31,29
287704.299243369,8664201.34612707,48,31,29
287704.359097321,8664201.34612707,53,31,29
287704.418951272,8664201.34612707,48,32,37
287704.478805224,8664201.34612707,50,31,35
287704.538659176,8664201.34612707,51,34,31
287704.598513127,8664201.34612707,52,34,28
287704.658367079,8664201.34612707,51,32,30
287704.71822103,8664201.34612707,47,32,44
287704.778074982,8664201.34612707,52,36,36
287704.837928934,8664201.34612707,58,39,29
287704.897782885,8664201.34612707,58,39,36
287704.957636837,8664201.34612707,64,36,38
287705.017490788,8664201.34612707,53,42,43
287705.07734474,8664201.34612707,49,41,35
287705.137198692,8664201.34612707,55,35,31
287705.197052643,8664201.34612707,56,35,28
287705.256906595,8664201.34612707,58,35,25
287705.316760547,8664201.34612707,56,36,28
287705.376614498,8664201.34612707,61,35,30
287705.43646845,8664201.34612707,61,36,37
287705.496322401,8664201.34612707,58,46,30
287705.556176353,8664201.34612707,61,37,48
287705.616030305,8664201.34612707,61,35,50
287705.675884256,8664201.34612707,53,47,45
287705.735738208,8664201.34612707,62,52,40
287705.795592159,8664201.34612707,76,38,63
287697.835016594,8664201.28627312,49,31,33
287697.894870545,8664201.28627312,48,36,22
287697.954724497,8664201.28627312,43,35,39
287698.014578449,8664201.28627312,55,34,38
287698.0744324,8664201.28627312,56,43,46
287698.134286352,8664201.28627312,53,61,37
287698.194140304,8664201.28627312,66,57,35
287698.253994255,8664201.28627312,50,60,41
287698.313848207,8664201.28627312,49,45,49
287698.373702158,8664201.28627312,47,32,51
287698.43355611,8664201.28627312,38,34,41
287698.493410062,8664201.28627312,44,32,25
287698.553264013,8664201.28627312,42,33,27
287698.613117965,8664201.28627312,43,33,30
287698.672971917,8664201.28627312,46,28,33
287698.732825868,8664201.28627312,51,31,17
287698.79267982,8664201.28627312,52,29,24
287698.852533771,8664201.28627312,52,29,24
287698.912387723,8664201.28627312,43,29,36
287698.972241675,8664201.28627312,42,27,40
287699.032095626,8664201.28627312,46,30,26
287699.091949578,8664201.28627312,47,31,25
287699.15180353,8664201.28627312,45,30,31
287699.211657481,8664201.28627312,42,30,37
287699.271511433,8664201.28627312,44,34,28
287699.331365384,8664201.28627312,49,31,24
287699.391219336,8664201.28627312,57,22,31
287699.451073288,8664201.28627312,58,28,26
287699.510927239,8664201.28627312,55,32,25
287699.570781191,8664201.28627312,51,35,33
287699.630635143,8664201.28627312,52,39,32
287699.690489094,8664201.28627312,55,41,32
287699.750343046,8664201.28627312,61,42,32
287699.810196997,8664201.28627312,64,44,35
287699.870050949,8664201.28627312,42,54,46
287699.929904901,8664201.28627312,45,48,41
287699.989758852,8664201.28627312,52,35,41
287700.049612804,8664201.28627312,53,31,36
287700.109466756,8664201.28627312,55,26,36
287700.169320707,8664201.28627312,52,29,32
287700.229174659,8664201.28627312,54,29,32
287700.28902861,8664201.28627312,54,29,32
287700.348882562,8664201.28627312,59,24,35
287700.408736514,8664201.28627312,62,22,33
287700.468590465,8664201.28627312,68,26,29
287700.528444417,8664201.28627312,66,26,28
287700.588298369,8664201.28627312,65,25,28
287700.64815232,8664201.28627312,59,24,33
287700.708006272,8664201.28627312,50,29,34
287700.767860223,8664201.28627312,53,31,32
287700.827714175,8664201.28627312,60,30,27
287700.887568127,8664201.28627312,56,31,25
287700.947422078,8664201.28627312,59,29,28
287701.00727603,8664201.28627312,58,23,34
287701.067129981,8664201.28627312,52,24,39
287701.126983933,8664201.28627312,51,26,34
287701.186837885,8664201.28627312,52,27,31
287701.246691836,8664201.28627312,61,23,32
287701.306545788,8664201.28627312,64,23,39
287701.36639974,8664201.28627312,84,17,44
287701.426253691,8664201.28627312,114,15,50
287701.486107643,8664201.28627312,112,13,68
